title,source_country,date,url,clean_text,headline_length_words,topic_category,month
Bakan Fidan : Ateşkesi memnuniyetle karşılıyoruz,Turkey,2026-04-09 17:15:00,https://dogruhaber.com.tr/bakan-fidan-ateskesi-memnuniyetle-karsiliyoruz,bakan fidan ateşkesi memnuniyetle karşılıyoruz,5,Other,2026-04
"BM , İsrailin işgali altındaki Batı Şeriada 34 yeni yerleşim yeri kurma kararından  son derece  endişeli",Turkey,2026-04-13 22:00:00,https://www.aa.com.tr/tr/dunya/bm-israilin-isgali-altindaki-bati-seriada-34-yeni-yerlesim-yeri-kurma-kararindan-son-derece-endiseli/3904530,bm i srailin işgali altındaki batı şeriada 34 yeni yerleşim yeri kurma kararından son derece endişeli,16,Other,2026-04
"BM , İsrailin işgali altındaki Batı Şeriada 34 yeni yerleşim yeri kurma kararından  son derece  endişeli",Turkey,2026-04-13 21:30:00,https://www.haberler.com/guncel/bm-israil-in-bati-seria-daki-yeni-yerlesim-planlarina-karsi-endiseli-19746942-haberi/,bm i srailin işgali altındaki batı şeriada 34 yeni yerleşim yeri kurma kararından son derece endişeli,16,Other,2026-04
Filistini Destekleyen Parlamentolar Grubu İkinci Toplantısı İstanbulda düzenlendi,Turkey,2026-04-15 14:15:00,https://www.haberler.com/guncel/filistin-i-destekleyen-parlamentolar-grubu-ikinci-19752270-haberi/,filistini destekleyen parlamentolar grubu i kinci toplantısı i stanbulda düzenlendi,10,Other,2026-04
A Generation in Peril : The War on Palestinian Children,Israel,2026-04-05 08:45:00,https://imemc.org/article/a-generation-in-peril-the-war-on-palestinian-children/,a generation in peril the war on palestinian children,9,Conflict / Attack,2026-04
Cumhurbaşkanı Erdoğan :  Diplomasi ve müzakerenin yerini füze ve bombaların aldığı böyle bir ortamda kimse güvende değildir  İhlas Haber Ajansı,Turkey,2026-04-16 22:00:00,https://www.iha.com.tr/istanbul-haberleri/cumhurbaskani-erdogan-diplomasi-ve-muzakerenin-yerini-fuze-ve-bombalarin-aldigi-boyle-bir-ortamda-kimse-guvende-degildir-409089532,cumhurbaşkanı erdoğan diplomasi ve müzakerenin yerini füze ve bombaların aldığı böyle bir ortamda kimse güvende değildir i hlas haber ajansı,20,Conflict / Attack,2026-04
"BTselem , Batı Şeriada bir Filistinlinin , Filistin topraklarını gasbeden bir İsrailli tarafından öldürüldüğünü belgeledi",Turkey,2026-04-14 16:15:00,https://www.haberler.com/guncel/b-tselem-isgal-altindaki-bati-seria-da-bir-filistinli-vurularak-olduruldu-19749506-haberi/,btselem batı şeriada bir filistinlinin filistin topraklarını gasbeden bir i srailli tarafından öldürüldüğünü belgeledi,14,Other,2026-04
Numan Kurtulmuş : Filistini savunmak İstanbulu savunmak gibidir,Turkey,2026-04-11 14:15:00,https://www.internethaber.com/numan-kurtulmus-filistini-savunmak-istanbulu-savunmak-gibidir-2438995h.htm,numan kurtulmuş filistini savunmak i stanbulu savunmak gibidir,8,Other,2026-04
Batı medyasında tarihi kırılma anı,Turkey,2026-04-15 09:45:00,https://www.haksozhaber.net/bati-medyasinda-tarihi-kirilma-ani-203107h.htm,batı medyasında tarihi kırılma anı,5,Other,2026-04
"TBMM Başkanı Kurtulmuş ,  Hilalin Işığında Karma Sanat Sergisi  programında konuştu Açıklaması",Turkey,2026-04-11 13:00:00,https://www.haberler.com/guncel/tbmm-baskani-kurtulmus-hilal-in-isiginda-karma-19739550-haberi/,tbmm başkanı kurtulmuş hilalin işığında karma sanat sergisi programında konuştu açıklaması,11,Other,2026-04
TBMM Başkanı Kurtulmuş : Filistini savunmak İstanbulu savunmak gibidir,Turkey,2026-04-11 14:30:00,https://www.aa.com.tr/tr/gundem/tbmm-baskani-kurtulmus-hilalin-isiginda-karma-sanat-sergisi-programinda-konustu/3902053,tbmm başkanı kurtulmuş filistini savunmak i stanbulu savunmak gibidir,9,Other,2026-04
Orta Doğuda çok katmanlı çatışma analizi : Din - G ve Jeopolitik Savaş,Turkey,2026-04-02 09:30:00,https://www.haberturk.com/orta-doguda-cok-katmanli-catisma-analizi-din-guc-ve-jeopolitik-savas-3874249,orta doğuda çok katmanlı çatışma analizi din g ve jeopolitik savaş,11,Other,2026-04
Top Palestinian Children Rights Group Shutters After Being Targeted By Israel,United States,2026-04-07 20:15:00,https://truthout.org/articles/top-palestinian-childrens-rights-group-shutters-after-being-targeted-by-israel/,top palestinian children rights group shutters after being targeted by israel,11,Aid / Humanitarian,2026-04
Fransadan İsraile çağrı :  Sonu olmayan savaşlardan  vazgeçin,Turkey,2026-04-15 11:15:00,https://www.birgun.net/haber/fransa-dan-israil-e-cagri-sonu-olmayan-savaslardan-vazgecin-705942,fransadan i sraile çağrı sonu olmayan savaşlardan vazgeçin,8,Other,2026-04
Filistini Destekleyen Parlamentolar Grubu İkinci Toplantısı İstanbulda düzenlendi,Turkey,2026-04-15 22:30:00,https://www.haksozhaber.net/filistini-destekleyen-parlamentolar-grubu-ikinci-toplantisi-istanbulda-duzenlendi-203140h.htm,filistini destekleyen parlamentolar grubu i kinci toplantısı i stanbulda düzenlendi,10,Other,2026-04
The  ultra - apartheid  convergence : Regional escalation and the engineered asphyxiation of Palestine – Middle East Monitor,Israel,2026-04-06 14:30:00,https://www.middleeastmonitor.com/20260406-the-ultra-apartheid-convergence-regional-escalation-and-the-engineered-asphyxiation-of-palestine/,the ultra apartheid convergence regional escalation and the engineered asphyxiation of palestine middle east monitor,15,Other,2026-04
Fransadan 20 Tekne Küresel Sumud Filosuna Katýlmak in Yola kt,Turkey,2026-04-05 18:15:00,https://www.memurlar.net/haber/1163885/fransa-dan-20-tekne-kuresel-sumud-filosuna-katilmak-icin-yola-cikti.html,fransadan 20 tekne küresel sumud filosuna katýlmak in yola kt,10,Other,2026-04
"İİT , İsrailin Batı Şeriada yeni yerleşim kararının uluslararası hukukun ihlali olduğunu belirtti",Turkey,2026-04-10 14:30:00,https://www.haberler.com/guncel/iit-israil-in-bati-seria-da-yeni-yerlesim-19736705-haberi/,i i t i srailin batı şeriada yeni yerleşim kararının uluslararası hukukun ihlali olduğunu belirtti,15,Other,2026-04
TBMM Başkanı Kurtulmuş : Ortadoğuda kalıcı huzurun yolu iki devletli siyasi ufkun hayata geçirilmesini gerektirmektedir,Turkey,2026-04-15 11:15:00,https://www.haberler.com/guncel/tbmm-baskani-kurtulmus-ortadogu-da-kalici-huzurun-19751607-haberi/,tbmm başkanı kurtulmuş ortadoğuda kalıcı huzurun yolu iki devletli siyasi ufkun hayata geçirilmesini gerektirmektedir,14,Other,2026-04
Gazzeye yardım girmiyor diyen Cumhurbaşkanı Erdoğan : İsrail barışın önünde engel,Turkey,2026-04-16 18:15:00,https://www.milliyet.com.tr/gundem/cumhurbaskani-erdogan-dan-152nci-parlamentolar-arasi-birlik-genel-kurulu-programinda-onemli-aciklamalar-7572576,gazzeye yardım girmiyor diyen cumhurbaşkanı erdoğan i srail barışın önünde engel,11,Other,2026-04
Fransadan İsraile sert mesaj : Sonu olmayan savaşlardan vazgeçin,Turkey,2026-04-15 14:15:00,https://www.radikal.com.tr/dunya/fransadan-israile-sert-mesaj-sonu-olmayan-savaslardan-vazgecin-29768/,fransadan i sraile sert mesaj sonu olmayan savaşlardan vazgeçin,9,Other,2026-04
شؤون المرأة : حقوق الطفولة مسلوبة وأعباء الأمومة معقدة ومضاعفة,Israel,2026-04-05 16:45:00,https://www.raya.ps/news/1215147.html,شؤون المرأة حقوق الطفولة مسلوبة وأعباء الأمومة معقدة ومضاعفة,9,Other,2026-04
ICE arrests the head of Wisconsin largest Islamic group,United States,2026-04-03 04:15:00,https://www.seattletimes.com/nation-world/nation/ice-arrests-the-head-of-wisconsins-largest-islamic-group/,ice arrests the head of wisconsin largest islamic group,9,Other,2026-04
İsrail Enerji Bakanından işgal altındaki Batı Şeriada enerji santralleri kurulacağı açıklaması,Turkey,2026-04-06 21:00:00,https://www.bursahakimiyet.com.tr/dunya/israil-enerji-bakanindan-isgal-altindaki-bati-seria-da-enerji-santralleri-kurulacagi-aciklamasi-1605930,i srail enerji bakanından işgal altındaki batı şeriada enerji santralleri kurulacağı açıklaması,12,Other,2026-04
Sumud Filosuna katılacak tekneler Marsilyadan yola çıktı,Turkey,2026-04-04 17:00:00,https://www.birgun.net/haber/sumud-filosu-na-katilacak-tekneler-marsilya-dan-yola-cikti-703630%20target=_blank%20class=stretched-link,sumud filosuna katılacak tekneler marsilyadan yola çıktı,7,Other,2026-04
Sumud Filosuna katılacak tekneler Marsilyadan yola çıktı,Turkey,2026-04-04 21:00:00,https://www.birgun.net/haber/sumud-filosu-na-katilacak-tekneler-marsilya-dan-yola-cikti-703630,sumud filosuna katılacak tekneler marsilyadan yola çıktı,7,Other,2026-04
When world looks away Israeli extremism continues in Palestine,Turkey,2026-04-07 21:30:00,https://www.dailysabah.com/opinion/op-ed/when-world-looks-away-israeli-extremism-continues-in-palestine,when world looks away israeli extremism continues in palestine,9,Other,2026-04
Küresel Sumud Filosu gücünü artırarak Barselonadan Gazzeye doğru yola çıktı,Turkey,2026-04-12 15:15:00,https://www.aa.com.tr/tr/dunya/kuresel-sumud-filosu-gucunu-artirarak-barselonadan-gazzeye-dogru-yola-cikti/3902872,küresel sumud filosu gücünü artırarak barselonadan gazzeye doğru yola çıktı,10,Other,2026-04
Filistinli kurumlardan  İsrail hapishanelerindeki 350 çocuğun koşulsuz serbest bırakılması  çağrısı,Turkey,2026-04-05 14:45:00,https://www.aa.com.tr/tr/dunya/filistinli-kurumlardan-israil-hapishanelerindeki-350-cocugun-kosulsuz-serbest-birakilmasi-cagrisi/3892719,filistinli kurumlardan i srail hapishanelerindeki 350 çocuğun koşulsuz serbest bırakılması çağrısı,11,Other,2026-04
Filistinli kurumlardan  İsrail hapishanelerindeki 350 çocuğun koşulsuz serbest bırakılması  çağrısı,Turkey,2026-04-05 14:30:00,https://www.bursadabugun.com/haber/filistinli-kurumlardan-israil-hapishanelerindeki-350-cocugun-kosulsuz-serbest-birakilmasi-cagrisi-1909505.html,filistinli kurumlardan i srail hapishanelerindeki 350 çocuğun koşulsuz serbest bırakılması çağrısı,11,Other,2026-04
Numan Kurtulmuş : Bizim milletimiz asla Filistin davasına sırt çevirmeyecek,Turkey,2026-04-11 13:45:00,https://www.dha.com.tr/politika/numan-kurtulmus-bizim-milletimiz-asla-filistin-davasina-sirt-cevirmeyecek-2853375,numan kurtulmuş bizim milletimiz asla filistin davasına sırt çevirmeyecek,9,Other,2026-04
Fransadan Küresel Sumud Filosu misyonuna katılacak tekneler Marsilyadan yola çıktı,Turkey,2026-04-04 20:45:00,https://www.aa.com.tr/tr/dunya/fransadan-kuresel-sumud-filosu-misyonuna-katilacak-tekneler-marsilyadan-yola-cikti/3891999,fransadan küresel sumud filosu misyonuna katılacak tekneler marsilyadan yola çıktı,10,Other,2026-04
How Israel  Is Consolidating Its Control  in Gaza and the West Bank as the World Focuses on Iran,Israel,2026-04-03 21:00:00,https://www.haaretz.com/israel-news/podcasts/2026-04-03/ty-article-podcast/israel-is-consolidating-its-control-in-gaza-and-the-west-bank-amid-iran-war/0000019d-491f-d905-a39d-d99f84e10000,how israel is consolidating its control in gaza and the west bank as the world focuses on iran,18,Other,2026-04
Anti - Israel groups plan protest in New York City against Israel death penalty law,Israel,2026-04-07 21:45:00,https://www.jns.org/news/u-s-news/anti-israel-groups-plan-protest-in-new-york-city-against-israels-death-penalty-law,anti israel groups plan protest in new york city against israel death penalty law,14,Protest / Activism,2026-04
Türk ve Ýspanyollardan Filistin için ortak çaðrý,Turkey,2026-04-10 13:30:00,https://www.aksam.com.tr/dunya/turk-ve-ispanyollardan-filistin-icin-ortak-cagri/haber-1657735,türk ve ýspanyollardan filistin için ortak çaðrý,7,Other,2026-04
الشيخ والصفدي يبحثان الأوضاع الإنسانية في غزة,Israel,2026-04-08 21:00:00,https://www.raya.ps/news/1215376.html,الشيخ والصفدي يبحثان الأوضاع الإنسانية في غزة,7,Other,2026-04
"Resistance Is History , Resistance Is Life - Antiwar . com Blog",United States,2026-04-13 23:30:00,https://www.antiwar.com/blog/2026/04/13/resistance-is-history-resistance-is-life/,resistance is history resistance is life antiwar com blog,9,Conflict / Attack,2026-04
Palestine  : huit Israéliens arrêtés après une attaque contre un village en Cisjordanie occupé,France,2026-04-05 14:15:00,https://www.leparisien.fr/international/palestine-huit-israeliens-arretes-apres-une-attaque-contre-un-village-en-cisjordanie-occupe-05-04-2026-AOLQTIMIXJDKFEV7FB23YCZL6E.php,palestine huit israéliens arrêtés après une attaque contre un village en cisjordanie occupé,13,Other,2026-04
İsrailden skandal Batı Şeria kararı ! ABDden gizli yapmışlar : 34 yerleşim daha işgal edilecek,Turkey,2026-04-09 12:30:00,https://www.turkiyegazetesi.com.tr/dunya/israilden-skandal-bati-seria-karari-abdden-gizli-yapmislar-34-yerlesim-isgal-edilecek-1782876,i srailden skandal batı şeria kararı abdden gizli yapmışlar 34 yerleşim daha işgal edilecek,14,Other,2026-04
عرابي : المجتمع الإسرائيلي في حالة تصدع وانهيار تحت القصف الإيراني والمقاومة اللبنانية,Israel,2026-04-01 19:00:00,https://www.raya.ps/news/1214943.html,عرابي المجتمع الإسرائيلي في حالة تصدع وانهيار تحت القصف الإيراني والمقاومة اللبنانية,12,Other,2026-04
İsrail ordusu ile Filistin topraklarını gasbeden İsraillilerin saldırılarında 3 Filistinli yaralandı,Turkey,2026-04-04 10:30:00,https://www.haberler.com/guncel/israil-ordusu-ve-gaspcilardan-filistinlilere-saldiri-3-yarali-19715692-haberi/,i srail ordusu ile filistin topraklarını gasbeden i sraillilerin saldırılarında 3 filistinli yaralandı,13,Other,2026-04
"Israeli forces kill three Palestinians in Gaza , arrest dozens in West Bank",United States,2026-04-13 16:15:00,https://www.aljazeera.com/news/2026/4/13/israeli-forces-kill-three-palestinians-in-gaza-arrest-dozens-in-west-bank,israeli forces kill three palestinians in gaza arrest dozens in west bank,12,Other,2026-04
الإحصاء : 2 . 47 مليون طفل في فلسطين  نبض لا يتوقف وصمود في وجه التحديات  - شبكة فلسطين للأنباء,Israel,2026-04-05 08:45:00,https://www.shfanews.net/post/273985,الإحصاء 2 47 مليون طفل في فلسطين نبض لا يتوقف وصمود في وجه التحديات شبكة فلسطين للأنباء,17,Other,2026-04
Soykýrýmcý Ýsrailden Refah Sýnýr Kapýsý kararý,Turkey,2026-04-07 12:00:00,https://www.star.com.tr/dunya/soykirimci-israilden-refah-sinir-kapisi-karari-haber-2007741/,soykýrýmcý ýsrailden refah sýnýr kapýsý kararý,6,Other,2026-04
"Savaşın gölgesinde eğitim mücadelesi : Gazzede üniversiteler yıkıldı , umut ayakta kaldı - ",Turkey,2026-04-09 17:15:00,https://dogruhaber.com.tr/savasin-golgesinde-egitim-mucadelesi-gazzede-universiteler-yikildi-umut-ayakta-kaldi,savaşın gölgesinde eğitim mücadelesi gazzede üniversiteler yıkıldı umut ayakta kaldı,10,Other,2026-04
Cumhurbaşkanı Erdoğan : Filistinde barışın tek formül iki devletli zümn bir an önce hayata geçirilmesidir,Turkey,2026-04-16 21:45:00,https://www.dha.com.tr/politika/cumhurbaskani-erdogan-filistinde-barisin-tek-formulu-iki-devletli-cozumun-bir-an-once-hayata-gecirilmesidir-2856346,cumhurbaşkanı erdoğan filistinde barışın tek formül iki devletli zümn bir an önce hayata geçirilmesidir,14,Other,2026-04
Gazzede can kaybý 72 bin 291  e ulaþtý : Enkaz altýnda binlerce cenaze hâlâ bekliyor,Turkey,2026-04-04 12:00:00,https://www.star.com.tr/dunya/gazzede-can-kaybi-72-bin-291e-ulasti-enkaz-altinda-binlerce-cenaze-hala-bekliyor-haber-2007111/,gazzede can kaybý 72 bin 291 e ulaþtý enkaz altýnda binlerce cenaze hâlâ bekliyor,14,Other,2026-04
قيود الاحتلال تُطفئ بهجة عيد الفصح في بلدة  الزبابدة  الفلسطينية,Israel,2026-04-12 10:00:00,https://www.aljazeera.net/politics/2026/4/12/%D9%81%D8%B5%D8%AD-%D9%85%D8%B3%D9%8A%D8%AD%D9%8A-%D8%B2%D8%A8%D8%A7%D8%A8%D8%AF%D8%A9-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D8%AC%D9%86%D9%8A%D9%86-%D8%B9%D9%8A%D8%AF,قيود الاحتلال ت طفئ بهجة عيد الفصح في بلدة الزبابدة الفلسطينية,11,Other,2026-04
Israeli envoy to Italy calls magazine antisemitic over settler violence coverage,Israel,2026-04-14 08:15:00,https://www.middleeasteye.net/news/israeli-envoy-italy-calls-magazine-antisemitic-over-settler-violence-coverage,israeli envoy to italy calls magazine antisemitic over settler violence coverage,11,Conflict / Attack,2026-04
Akdenizde insanlık koridoru : Sumud Filosu Gazze için yeniden demir aldı,Turkey,2026-04-05 05:30:00,https://www.ahaber.com.tr/yasam/2026/04/05/akdenizde-insanlik-koridoru-sumud-filosu-gazze-icin-yeniden-demir-aldi,akdenizde insanlık koridoru sumud filosu gazze için yeniden demir aldı,10,Other,2026-04
Rusyadan ABD ve İrana  müzakereleri baltalayacak eylemlerden kaçınma  çağrısı,Turkey,2026-04-11 14:15:00,https://www.haksozhaber.net/rusyadan-abd-ve-irana-muzakereleri-baltalayacak-eylemlerden-kacinma-cagrisi-202884h.htm,rusyadan abd ve i rana müzakereleri baltalayacak eylemlerden kaçınma çağrısı,10,Other,2026-04
Filistinli kurumlardan  İsrail hapishanelerindeki 350 çocuğun koşulsuz serbest bırakılması  çağrısı,Turkey,2026-04-05 16:15:00,https://www.haksozhaber.net/filistinli-kurumlardan-israil-hapishanelerindeki-350-cocugun-kosulsuz-serbest-biraki-202494h.htm,filistinli kurumlardan i srail hapishanelerindeki 350 çocuğun koşulsuz serbest bırakılması çağrısı,11,Other,2026-04
